"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"2651768";"00318";"1";"KAABBA";"0009688";"4788-711";"Cefuroxim Fresenius Kabi sol. perf. (pdr) i.v. [flac.] 10x 1,5g";0;"sol. perf. (pdr) i.v. [flac.]";1;"céfuroxime";"_";"_";1.5000;"g";"_";0.0000;"_";0.0000;"_";true;false
"3209939";"01119";"1";"JKBA";"0009399";"8649-885";"Ebixa (Impexeco) compr. pellic. (séc.) 56x 10mg";0;"compr. pellic. (séc.)";1;"mémantine chlorhydrate";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2761138";"00094";"1";"AFAA";"0000729";"1446-1289";"Amlodipine Mylan compr. (séc.) Besilate 30x 5mg";0;"compr. (séc.) Besilate";1;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3309077";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/1 compr. pellic. 60x";0;"compr. pellic.";1;"empagliflozine";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3309077";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/1 compr. pellic. 60x";0;"compr. pellic.";2;"metformine chlorhydrate";"_";"_";1.0000;"g";"_";0.0000;"_";0.0000;"_";true;false
"2683134";"00396";"1";"KADA";"0010124";"7062-885";"Dalacin C (Impexeco) gél. 16x 300mg";0;"gél.";1;"clindamycine";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1563733";"00965";"1";"SAACB";"0016253";"29041-752";"Visipaque 270 sol. inj./instill. [flac.] 1x 55g/100ml";0;"sol. inj./instill. i.v./i.artic./i.théc./i.artér./i.utér./or./rect. [flac.]";1;"iodixanol";"_";"_";55.0000;"g";"/";100.0000;"ml";0.0000;"_";true;false
"0072231";"01037";"1";"JFAA";"0008524";"22152-1628";"Prolopa 125 100/25 gél. 100x";0;"gél.";1;"lévodopa";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0072231";"00180";"1";"JFAA";"0008524";"22152-1628";"Prolopa 125 100/25 gél. 100x";0;"gél.";2;"bensérazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3361649";"02056";"1";"JFDB";"0025288";"32524-2022";"Xadago compr. pellic. 100x 50mg";0;"compr. pellic.";1;"safinamide";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3510443";"00815";"1";"MBCF";"0012864";"11619-711";"Gemcitabine Fresenius Kabi sol. perf. à diluer i.v. [flac.] 1x 2g/52,6ml";0;"sol. perf. à diluer i.v. [flac.]";1;"gemcitabine";"_";"_";2.0000;"g";"/";52.6000;"ml";0.0000;"_";true;false
"0052571";"00240";"1";"JAAB";"0007492";"15297-1628";"Lexotan compr. (séc.) 50x 3mg";0;"compr. (séc.)";1;"bromazépam";"_";"_";3.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3510427";"00815";"1";"MBCF";"0012864";"11619-711";"Gemcitabine Fresenius Kabi sol. perf. à diluer i.v. [flac.] 1x 200mg/5,26ml";0;"sol. perf. à diluer i.v. [flac.]";1;"gemcitabine";"_";"_";200.0000;"mg";"/";5.2600;"ml";0.0000;"_";true;false
"3360377";"01458";"1";"JGBCA";"0020289";"32466-1818";"Pregabaline Teva gél. 14x 75mg";0;"gél.";1;"prégabaline";"_";"_";75.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3360401";"01458";"1";"JGBCA";"0020289";"32466-1818";"Pregabaline Teva gél. 200x 150mg";0;"gél.";1;"prégabaline";"_";"_";150.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3391430";"00138";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 compr. pellic. 90x";0;"compr. pellic.";1;"atorvastatine";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3391430";"01397";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 compr. pellic. 90x";0;"compr. pellic.";2;"périndopril arginine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3391430";"00094";"1";"APA";"0025627";"33738-1701";"Lipertance 20/5/5 compr. pellic. 90x";0;"compr. pellic.";3;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3360443";"01458";"1";"JGBCA";"0020289";"32466-1818";"Pregabaline Teva gél. 200x 300mg";0;"gél.";1;"prégabaline";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3075124";"01356";"1";"CAABD";"0002584";"3590-1636";"Brandocare compr. gastro-résist. 14x 20mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0119065";"00701";"1";"BABAAB";"0017418";"16287-1115";"Marcoumar compr. (séc. en 4) 25x 3mg";0;"compr. (séc. en 4)";1;"phenprocoumone";"_";"_";3.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2745107";"01549";"1";"IEBE";"0007310";"23465-1289";"Risedronate Mylan compr. pellic. Hebdomadaire 12x 35mg";0;"compr. pellic. Hebdomadaire";1;"risédronate sodium";"_";"_";35.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2654994";"00221";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Mylan 5/12,5 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2654994";"00866";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Mylan 5/12,5 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0052597";"00240";"1";"JAAB";"0007492";"15297-1628";"Lexotan compr. (séc.) 50x 6mg";0;"compr. (séc.)";1;"bromazépam";"_";"_";6.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3167459";"01863";"1";"JABB";"0007740";"30379-885";"Zopiclone EG (Impexeco) compr. pellic. (séc.) 30x 7,5mg";0;"compr. pellic. (séc.)";1;"zopiclone";"_";"_";7.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1085877";"00778";"1";"KDAC";"0010777";"11114-463";"Foscavir sol. perf. i.v. [flac.] 250ml 24mg/1ml";0;"sol. perf. i.v. [flac.]";1;"foscarnet trisodium";"_";"_";24.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2837359";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/25 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1236694";"00248";"1";"QCBCBB";"0025759";"23309-257";"Rhinocort poudre nas. Turbohaler 200dos. 100µg/1dos.";0;"poudre nas. Turbohaler";1;"budésonide";"_";"_";100.0000;"µg";"/";1.0000;"dos.";0.0000;"_";true;false
"1767334";"01314";"1";"CAABC";"0002576";"19851-1636";"Omeprazol Sandoz gél. gastro-résist. 98x 40mg";0;"gél. gastro-résist.";1;"oméprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2091007";"01309";"1";"AGBE";"0001040";"19786-1651";"Olmetec compr. pellic. 28x 10mg";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2115509";"01309";"1";"AGBE";"0001040";"3012-1172";"Belsar compr. pellic. 28x 40mg";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2115517";"01309";"1";"AGBE";"0001040";"3012-1172";"Belsar compr. pellic. 98x 20mg";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2248490";"01011";"1";"CAABB";"0002568";"14522-216";"Lansoprazol Apotex gél. gastro-résist. 84x 15mg";0;"gél. gastro-résist.";1;"lansoprazole";"_";"_";15.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0103614";"01720";"1";"NBBA";"0016873";"3046-1453";"Benerva compr. gastro-résist. 20x 300mg";0;"compr. gastro-résist.";1;"thiamine chlorhydrate";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2328524";"01011";"1";"CAABB";"0002568";"14563-1818";"Lansoprazole Teva gél. gastro-résist. 98x 15mg";0;"gél. gastro-résist.";1;"lansoprazole";"_";"_";15.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2338051";"01309";"1";"AADF";"0000166";"19794-1651";"Olmetec Plus 20/25 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2338051";"00866";"1";"AADF";"0000166";"19794-1651";"Olmetec Plus 20/25 compr. pellic. 28x";0;"compr. pellic.";2;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2341501";"01011";"1";"CAABB";"0002568";"14530-1636";"Lansoprazol Sandoz gél. gastro-résist. 98x 15mg";0;"gél. gastro-résist.";1;"lansoprazole";"_";"_";15.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2388551";"00094";"1";"AADG";"0000174";"9860-1347";"Exforge 5/80 compr. pellic. 98x";0;"compr. pellic.";1;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2388551";"01809";"1";"AADG";"0000174";"9860-1347";"Exforge 5/80 compr. pellic. 98x";0;"compr. pellic.";2;"valsartan";"_";"_";80.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3439171";"00908";"1";"MGA";"0013227";"33761-67";"Imatinib Accord compr. pellic. (séc.) 30x 400mg";0;"compr. pellic. (séc.)";1;"imatinib";"_";"_";400.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2455319";"01314";"1";"CAABC";"0002576";"19877-612";"Omeprazole EG gél. gastro-résist. 100x 40mg";0;"gél. gastro-résist.";1;"oméprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2470706";"00757";"1";"QCBCBC";"0025767";"2592-828";"Avamys susp. spray nas. 120dos. 27,5µg/1dos.";0;"susp. spray nas.";1;"fluticasone furoate";"_";"_";27.5000;"µg";"/";1.0000;"dos.";0.0000;"_";true;false
"2555134";"01356";"1";"CAABD";"0002584";"20784-612";"Pantoprazole EG compr. gastro-résist. 98x 40mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2582120";"01309";"1";"AADG";"0000174";"24448-1651";"Sevikar 40/10 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2582120";"00094";"1";"AADG";"0000174";"24448-1651";"Sevikar 40/10 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2591071";"01309";"1";"AADG";"0000174";"11064-1172";"Forzaten 40/5 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2591071";"00094";"1";"AADG";"0000174";"11064-1172";"Forzaten 40/5 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2591089";"01309";"1";"AADG";"0000174";"11064-1172";"Forzaten 20/5 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2591089";"00094";"1";"AADG";"0000174";"11064-1172";"Forzaten 20/5 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2650745";"01011";"1";"CAABB";"0002568";"14522-216";"Lansoprazol Apotex gél. gastro-résist. 84x 30mg";0;"gél. gastro-résist.";1;"lansoprazole";"_";"_";30.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0613513";"00793";"1";"NBMA";"0002337";"14274-1628";"Konakion sol. inj./buv. [amp.] 10x 10mg/1ml";0;"sol. inj./buv. i.v./or. [amp.]";1;"phytoménadione";"_";"_";10.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2656924";"00418";"1";"BAABA";"0001875";"5827-612";"Clopidogrel EG compr. pellic. 84x 75mg";0;"compr. pellic.";1;"clopidogrel";"_";"_";75.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2656957";"00418";"1";"BAABA";"0001875";"5827-612";"Clopidogrel EG compr. pellic. 28x 75mg";0;"compr. pellic.";1;"clopidogrel";"_";"_";75.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2682425";"00094";"1";"AADJ";"0000190";"9878-1347";"Exforge HCT 10/160/25 compr. pellic. 98x";0;"compr. pellic.";1;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2682425";"01809";"1";"AADJ";"0000190";"9878-1347";"Exforge HCT 10/160/25 compr. pellic. 98x";0;"compr. pellic.";2;"valsartan";"_";"_";160.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2682425";"00866";"1";"AADJ";"0000190";"9878-1347";"Exforge HCT 10/160/25 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2717478";"01309";"1";"AADF";"0000166";"19794-1651";"Olmetec Plus 40/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2717478";"00866";"1";"AADF";"0000166";"19794-1651";"Olmetec Plus 40/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816478";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816478";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816478";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/12,5 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837284";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/25 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837284";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/25 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837284";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/25 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0132472";"01343";"1";"PABF";"0015099";"26476-1446";"Terramycine+Polymyxine B 5/10000 pommade opht. 3,5g";0;"pommade opht. [sans cons.]";1;"oxytétracycline";"_";"_";5.0000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"0132472";"01435";"1";"PABF";"0015099";"26476-1446";"Terramycine+Polymyxine B 5/10000 pommade opht. 3,5g";0;"pommade opht. [sans cons.]";2;"polymyxine B";"_";"_";10000.0000;"UI";"/";1.0000;"g";0.0000;"_";true;false
"2678621";"00758";"1";"QCBCBC";"0025767";"10488-1529";"Flixonase Aqua (PIP) susp. spray nas. 150dos. 50µg/1dos.";0;"susp. spray nas.";1;"fluticasone propionate";"_";"_";50.0000;"µg";"/";1.0000;"dos.";0.0000;"_";true;false
"0603092";"00957";"1";"ABAAA";"0000232";"4648-1800";"Cedocard compr. (séc.) 100x 40mg";0;"compr. (séc.)";1;"isosorbide dinitrate";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837359";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/25 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837359";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/25 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3055530";"01356";"1";"CAABD";"0002584";"20750-2485";"Pantoprazol AB compr. gastro-résist. 100x 40mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3078177";"01314";"1";"CAABC";"0002576";"19836-2485";"Omeprazol AB gél. gastro-résist. 100x 40mg";0;"gél. gastro-résist.";1;"oméprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0132548";"01343";"1";"OABAB";"0013995";"26476-1446";"Terramycine+Polymyxine B 30/10000 pommade 15g";0;"pommade";1;"oxytétracycline";"_";"_";30.0000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"0132548";"01434";"1";"OABAB";"0013995";"26476-1446";"Terramycine+Polymyxine B 30/10000 pommade 15g";0;"pommade";2;"polymyxine B";"_";"_";10000.0000;"UI";"/";1.0000;"g";0.0000;"_";true;false
"2480259";"01990";"1";"OMAA";"0014738";"6734-2238";"Curasorb pansement Zinc 10x (5x5cm)";0;"pansement Zinc";1;"pas de principes actifs";"5 x 5 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2672194";"01990";"1";"OMEA";"0014811";"3244-2261";"Biatain pansement Adhésif 5x (18x18cm)";0;"pansement Adhésif";1;"pas de principes actifs";"18 x 18 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2672202";"01990";"1";"OMEA";"0014811";"3244-2261";"Biatain pansement Adhésif 10x (10x10cm)";0;"pansement Adhésif";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3450970";"02322";"1";"AMF";"0026286";"34116-100";"Uptravi compr. pellic. 60x 1200µg";0;"compr. pellic.";1;"sélexipag";"_";"_";1200.0000;"µg";"_";0.0000;"_";0.0000;"_";true;false
"2752293";"02157";"1";"AHABA";"0025635";"33373-2527";"Brinavess sol. perf. à diluer i.v. [flac.] 1x 500mg/25ml";0;"sol. perf. à diluer i.v. [flac.]";1;"vernakalant chlorhydrate";"_";"_";500.0000;"mg";"/";25.0000;"ml";0.0000;"_";true;false
"0247684";"01441";"1";"QDBA";"0016030";"13300-1602";"Iodex gargarisme/bain de bouche Buccal 200ml 50mg/5ml";0;"gargarisme/bain de bouche Buccal";1;"povidone iodée";"_";"_";50.0000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"2443323";"00272";"1";"CABA";"0002634";"23176-1784";"Restofit 388/466/543 susp. (pdr, sachet) 10x10g";0;"susp. (pdr, sachet)";1;"calcium carbonate";"_";"_";388.0000;"mg";"/";10.0000;"g";0.0000;"_";true;false
"2443323";"00982";"1";"CABA";"0002634";"23176-1784";"Restofit 388/466/543 susp. (pdr, sachet) 10x10g";0;"susp. (pdr, sachet)";2;"kaolin";"_";"_";466.0000;"mg";"/";10.0000;"g";0.0000;"_";true;false
"2443323";"01084";"1";"CABA";"0002634";"23176-1784";"Restofit 388/466/543 susp. (pdr, sachet) 10x10g";0;"susp. (pdr, sachet)";3;"magnésium hydroxyde";"_";"_";543.0000;"mg";"/";10.0000;"g";0.0000;"_";true;false
"3018173";"02155";"1";"EAHB";"0025601";"33233-257";"Forxiga compr. pellic. 28x 10mg";0;"compr. pellic.";1;"dapagliflozine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3117421";"01363";"1";"HBAA";"0006437";"20883-711";"Paracetamol Fresenius Kabi sol. perf. i.v. [sac] 20x 1g/100ml";0;"sol. perf. i.v. [sac]";1;"paracétamol";"_";"_";1.0000;"g";"/";100.0000;"ml";0.0000;"_";true;false
"3117462";"01119";"1";"JKBA";"0009399";"16568-216";"Memantine Apotex compr. pellic. (séc.) 56x 10mg";0;"compr. pellic. (séc.)";1;"mémantine chlorhydrate";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2480309";"01990";"1";"OMAA";"0014738";"6734-2238";"Curasorb pansement 10x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3123445";"01876";"1";"GCAA";"0020453";"25023-1172";"Spedra compr. 12x 100mg";0;"compr.";1;"avanafil";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2328557";"01011";"1";"CAABB";"0002568";"14563-1818";"Lansoprazole Teva gél. gastro-résist. 56x 30mg";0;"gél. gastro-résist.";1;"lansoprazole";"_";"_";30.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3525011";"01610";"1";"AMG";"0017327";"24547-1818";"Sildenafil Teva compr. pellic. 90x 20mg";0;"compr. pellic.";1;"sildénafil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3383874";"01028";"1";"JGACA";"0008771";"34199-67";"Levetiracetam Accord compr. pellic. (séc.) 200x 1g";0;"compr. pellic. (séc.)";1;"lévétiracétam";"_";"_";1.0000;"g";"_";0.0000;"_";0.0000;"_";true;false
"3547270";"00435";"1";"NBKD";"0013706";"34207-2642";"Thorens gtts sol. 10ml 10000UI/1ml";0;"gtts sol.";1;"colécalciférol";"_";"_";10000.0000;"UI";"/";1.0000;"ml";0.0000;"_";true;false
"0817551";"01712";"1";"PCA";"0015248";"29033-943";"Visine collyre sol. 10ml 0,5mg/1ml";0;"collyre sol.";1;"tétryzoline chlorhydrate";"_";"_";0.5000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"3532868";"00650";"1";"FBAAC";"0005355";"34165-1222";"Gaelle 20 0,02/0,075 compr. enr. 13x21";0;"compr. enr.";1;"éthinylestradiol";"_";"_";0.0200;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3532868";"00818";"1";"FBAAC";"0005355";"34165-1222";"Gaelle 20 0,02/0,075 compr. enr. 13x21";0;"compr. enr.";2;"gestodène";"_";"_";0.0750;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3532900";"00650";"1";"FBAAC";"0005355";"34173-1222";"Gaelle 30 0,03/0,075 compr. enr. 13x21";0;"compr. enr.";1;"éthinylestradiol";"_";"_";0.0300;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3532900";"00818";"1";"FBAAC";"0005355";"34173-1222";"Gaelle 30 0,03/0,075 compr. enr. 13x21";0;"compr. enr.";2;"gestodène";"_";"_";0.0750;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3123452";"01876";"1";"GCAA";"0020453";"25023-1172";"Spedra compr. 4x 200mg";0;"compr.";1;"avanafil";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3477247";"01700";"1";"ECDC";"0004804";"1701-315";"Androgel gel transderm. (pompe doseuse) 88g 16,2mg/1g";0;"gel transderm. (pompe doseuse)";1;"testostérone";"_";"_";16.2000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"3445830";"00234";"1";"JHD";"0009100";"29546-1206";"Xeomeen sol. inj. (pdr) i.m. [flac.] 1x 200U";0;"sol. inj. (pdr) i.m. [flac.]";1;"toxine botulique type A";"_";"_";200.0000;"U";"_";0.0000;"_";0.0000;"_";true;false
"3123460";"01876";"1";"GCAA";"0020453";"25023-1172";"Spedra compr. 12x 200mg";0;"compr.";1;"avanafil";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3189685";"00455";"1";"ECEB";"0004853";"30999-1222";"Daphne Continu 13x28 (21x+7x)";21;"compr. enr.";1;"cyprotérone acétate";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3189685";"00650";"1";"ECEB";"0004853";"30999-1222";"Daphne Continu 13x28 (21x+7x)";21;"compr. enr.";2;"éthinylestradiol";"_";"_";0.0350;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3189685";"01422";"2";"ECEB";"0004853";"30999-1222";"Daphne Continu 13x28 (21x+7x)";7;"compr.";1;"placebo";"_";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3189701";"00455";"1";"ECEB";"0004853";"30999-1222";"Daphne Continu 3x28 (21x+7x)";21;"compr. enr.";1;"cyprotérone acétate";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3189701";"00650";"1";"ECEB";"0004853";"30999-1222";"Daphne Continu 3x28 (21x+7x)";21;"compr. enr.";2;"éthinylestradiol";"_";"_";0.0350;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3189701";"01422";"2";"ECEB";"0004853";"30999-1222";"Daphne Continu 3x28 (21x+7x)";7;"compr.";1;"placebo";"_";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"3194388";"02021";"1";"KDEC";"0021378";"31476-59";"Exviera compr. pellic. 56x 250mg";0;"compr. pellic.";1;"dasabuvir";"_";"_";250.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3194396";"02022";"1";"KDEK";"0021360";"31484-59";"Viekirax 12,5/75/50 compr. pellic. 56x";0;"compr. pellic.";1;"ombitasvir";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3194396";"02023";"1";"KDEK";"0021360";"31484-59";"Viekirax 12,5/75/50 compr. pellic. 56x";0;"compr. pellic.";2;"paritaprévir";"_";"_";75.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3194396";"01553";"1";"KDEK";"0021360";"31484-59";"Viekirax 12,5/75/50 compr. pellic. 56x";0;"compr. pellic.";3;"ritonavir";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0099895";"01651";"1";"KAFA";"0010231";"9720-232";"Eusaprim 200/40 sirop susp. 100ml";0;"sirop susp.";1;"sulfaméthoxazole";"_";"_";200.0000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
