"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"3447182";"LDAAI";"0012526";"G";"33894-612";"O";"Rupatadine EG tabl. 30x 10mg";"_";"00002";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"cs";9.6700;"_";"_";"_";"_";"tabl.";14.3700;4.3100;4.3100;"28167";"rupatadine oraal 10 mg";false;true;"_";true;false;false;true;false
"3447984";"HBAA";"0006437";"G";"976-1743";"O";"Algostase Mono tabl. (deelb.) 120x 1g";"_";"00010";"_";120;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b4";10.9400;"_";"de verpakkingen van 100 x 500 mg en 90 x 1 g zijn beschikbaar in blister en in flacon; op voorschrift of op schriftelijke aanvraag van de patiënt";"_";"_";"tabl. (deelb.)";1.8600;2.2300;1.3400;"24745";"paracetamol oraal 1 g";false;true;"_";true;false;false;true;false
"3450962";"AMF";"0026286";"_";"34116-100";"O";"Uptravi filmomh. tabl. 60x 1000µg";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37275";"selexipag oraal 1 000 µg";true;false;"_";false;false;false;true;false
"3450988";"AMF";"0026286";"_";"34116-100";"O";"Uptravi filmomh. tabl. 60x 1400µg";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37291";"selexipag oraal 1 400 µg";true;false;"_";false;false;false;true;false
"3450996";"AMF";"0026286";"_";"34116-100";"O";"Uptravi filmomh. tabl. 60x 1600µg";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37309";"selexipag oraal 1 600 µg";true;false;"_";false;false;false;true;false
"3451010";"AMF";"0026286";"_";"34116-100";"O";"Uptravi filmomh. tabl. 60x 400µg";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37325";"selexipag oraal 400 µg";true;false;"_";false;false;false;true;false
"3451028";"AMF";"0026286";"_";"34116-100";"O";"Uptravi filmomh. tabl. 60x 600µg";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37333";"selexipag oraal 600 µg";true;false;"_";false;false;false;true;false
"3451036";"AMF";"0026286";"_";"34116-100";"O";"Uptravi filmomh. tabl. 60x 800µg";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37341";"selexipag oraal 800 µg";true;false;"_";false;false;false;true;false
"3451044";"AMF";"0026286";"_";"34116-100";"O";"Uptravi filmomh. tabl. 60x 200µg";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37317";"selexipag oraal 200 µg";true;false;"_";false;false;false;true;false
"3451986";"GDA";"0006387";"_";"33241-2501";"C";"Jinarc 60/30 tabl. 1x (28+28)";"_";"00002";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"28+28";"_";"_";0.0000;"H";"inname I : inname 's morgens; inname II : tweede inname 8u later";"_";"_";"tabl.";0.0000;0.0000;0.0000;"36327";"tolvaptan oraal 60 mg (I) + tolvaptan oraal 30 mg (II)";true;false;"_";false;false;false;true;false
"3451994";"GDA";"0006387";"_";"33241-2501";"C";"Jinarc 90/30 tabl. 1x (28+28)";"_";"00002";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"28+28";"_";"_";0.0000;"H";"inname I : inname 's morgens; inname II : tweede inname 8u later";"_";"_";"tabl.";0.0000;0.0000;0.0000;"36335";"tolvaptan oraal 90 mg (I) + tolvaptan oraal 30 mg (II)";true;false;"_";false;false;false;true;false
"3452000";"GDA";"0006387";"_";"33241-2501";"O";"Jinarc tabl. 28x 30mg";"_";"00002";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"inname I : inname 's morgens; inname II : tweede inname 8u later";"_";"_";"tabl.";0.0000;0.0000;0.0000;"36301";"tolvaptan oraal 30 mg";true;false;"_";false;false;false;true;false
"3452018";"GDA";"0006387";"_";"33241-2501";"C";"Jinarc 45/15 tabl. 1x (28+28)";"_";"00002";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"28+28";"_";"_";0.0000;"H";"inname I : inname 's morgens; inname II : tweede inname 8u later";"_";"_";"tabl.";0.0000;0.0000;0.0000;"36319";"tolvaptan oraal 45 mg (I) + tolvaptan oraal 15 mg (II)";true;false;"_";false;false;false;true;false
"3452026";"GDA";"0006387";"_";"33241-2501";"O";"Jinarc tabl. 28x 15mg";"_";"00002";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"inname I : inname 's morgens; inname II : tweede inname 8u later";"_";"_";"tabl.";0.0000;0.0000;0.0000;"36293";"tolvaptan oraal 15 mg";true;false;"_";false;false;false;true;false
"3456571";"KAAACC";"0009548";"_";"2568-828";"U";"Augmentin 500/50 inj./inf. oploss. (pdr.) i.v. P [flac.] 10x";"_";"00429";"_";10;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. (pdr.) i.v. P [flac.]";0.0000;0.0000;0.0000;"1917";"amoxicilline + clavulaanzuur injectie/infusie 500 mg + 50 mg";false;false;"_";false;false;false;true;false
"3456647";"CDBC";"0002949";"_";"33407-67";"O";"Palonosetron Accord inj. oploss. i.v. [flac.] 1x 0,25mg/5ml";"_";"00417";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj. oploss. i.v. [flac.]";0.0000;0.0000;0.0000;"24554";"palonosetron injectie 0,25 mg / 5 ml";false;false;"_";false;false;false;true;false
"3457744";"JGBCA";"0020289";"G";"32466-1818";"O";"Pregabaline Teva harde caps. 200x 75mg";"_";"00011";"_";200;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4 b";50.1300;"_";"_";"_";"_";"harde caps.";6.4500;12.9000;7.6600;"26443";"pregabaline oraal 75 mg [no switch: nauwe TT marge]";false;true;"_";true;false;false;true;false
"1132885";"IAABB";"0006866";"G";"12724-612";"O";"Ibuprofen EG omh. tabl. 30x 400mg";"_";"00046";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"b";6.0400;"_";"_";"_";"_";"omh. tabl.";1.6000;0.4800;0.2900;"16279";"ibuprofen oraal 400 mg";false;true;"_";true;false;false;true;false
"0059873";"NBIA";"0018200";"_";"18721-1180";"U";"Neurobion 1/100/100 inj. oploss. i.m. [amp.] 6x";"_";"00181";"_";6;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";7.8200;"_";"_";"_";"_";"inj. oploss. i.m. [amp.]";130.3300;7.8200;7.8200;"7815";"cyanocobalamine + pyridoxine + thiamine injectie 1 mg + 100 mg + 100 mg / 3 ml";false;false;"_";false;false;false;true;false
"3458726";"AADF";"0000166";"G";"33944-1636";"U";"Co-Olmesartan Sandoz 20/12,5 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";32.1900;"_";"_";"_";"_";"filmomh. tabl.";8.8100;8.6300;5.1400;"23697";"olmesartan + hydrochloorthiazide oraal 20 mg + 12,5 mg";false;true;"_";true;false;false;true;false
"3458742";"AADF";"0000166";"G";"33944-1636";"U";"Co-Olmesartan Sandoz 40/12,5 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";32.1900;"_";"_";"_";"_";"filmomh. tabl.";8.8100;8.6300;5.1400;"23788";"olmesartan + hydrochloorthiazide oraal 40 mg + 12,5 mg";false;true;"_";true;false;false;true;false
"3259819";"QCBBB";"0015875";"_";"18663-1180";"O";"Nesivine nas. druppels oploss. 10ml 0,5mg/1ml";"_";"00206";"_";1;"x";10.0000;"ml";"_";"_";0.0000;"_";"_";"_";"_";"_";5.9900;"_";"_";"_";"_";"nas. druppels oploss.";59.9000;5.9900;5.9900;"24356";"oxymetazoline nasaal 0,5 mg / 1 ml";false;false;"_";false;false;false;true;false
"3459765";"CECBC";"0003111";"_";"17822-1321";"U";"Movicol oploss. (zakjes) Unidose 20x25ml";"_";"00796";"_";20;"x";25.0000;"ml";"_";"_";0.0000;"_";"_";"_";"_";"_";15.1500;"_";"_";volw.: 1 à 3 zakjes of 1 à 3 x 25 ml p.d.;"_";"oploss. (zakjes) Unidose";3.0300;15.1500;15.1500;"15115";"Groep Movicol oploss. oraal [NOVOS: 3+]";false;false;"_";false;false;false;true;false
"3460508";"AGBE";"0001040";"G";"33860-1818";"O";"Olmesartan Teva filmomh. tabl. (deelb.) 28x 40mg";"_";"00007";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.6800;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";11.3600;3.1800;1.9100;"23804";"olmesartan oraal 40 mg";false;true;"_";true;false;false;true;false
"3460516";"AGBE";"0001040";"G";"33860-1818";"O";"Olmesartan Teva filmomh. tabl. (deelb.) 98x 40mg";"_";"00007";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";30.9200;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";8.5000;8.3300;4.9600;"23804";"olmesartan oraal 40 mg";false;true;"_";true;false;false;true;false
"3460524";"AGBE";"0001040";"G";"33860-1818";"O";"Olmesartan Teva filmomh. tabl. 28x 10mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.6800;"_";"_";"_";"_";"filmomh. tabl.";11.3600;3.1800;1.9100;"23663";"olmesartan oraal 10 mg";false;true;"_";true;false;false;true;false
"3460532";"AGBE";"0001040";"G";"33860-1818";"O";"Olmesartan Teva filmomh. tabl. 98x 10mg";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";30.9200;"_";"_";"_";"_";"filmomh. tabl.";8.5000;8.3300;4.9600;"23663";"olmesartan oraal 10 mg";false;true;"_";true;false;false;true;false
"3460540";"AGBE";"0001040";"G";"33860-1818";"O";"Olmesartan Teva filmomh. tabl. (deelb.) 98x 20mg";"_";"00007";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";30.9200;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";8.5000;8.3300;4.9600;"23713";"olmesartan oraal 20 mg";false;true;"_";true;false;false;true;false
"3460557";"AGBE";"0001040";"G";"33860-1818";"O";"Olmesartan Teva filmomh. tabl. (deelb.) 28x 20mg";"_";"00007";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.6800;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";11.3600;3.1800;1.9100;"23713";"olmesartan oraal 20 mg";false;true;"_";true;false;false;true;false
"3466455";"QCBCBC";"0025767";"_";"34223-828";"O";"Otrivine Anti-Allergie nas. spray susp. 60dos. 50µg/1dos.";"_";"00157";"_";1;"x";60.0000;"dos.";"_";"_";0.0000;"_";"_";"_";"_";"_";7.9900;"_";"_";1 x p.d. 2 doses in elk neusgat;"_";"nas. spray susp.";13.3200;7.9900;7.9900;"13482";"fluticason nasaal 50 µg / 1 dos.";false;false;"_";false;false;false;true;false
"0017921";"JFEA";"0020123";"B";"729-1735";"O";"Akineton tabl. (deelb.) 50x 2mg";"_";"00010";"_";50;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";6.5100;"_";"_";"_";"_";"tabl. (deelb.)";1.3200;0.6600;0.4000;"3806";"biperideen oraal 2 mg";false;false;"_";true;false;false;true;false
"3460755";"KDCADA";"0011049";"B";"33746-794";"U";"Odefsey 200/25/25 filmomh. tabl. 30x";"_";"00009";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";797.5200;"_";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"37028";"emtricitabine + rilpivirine + tenofovir oraal 200 mg + 25 mg + 25 mg";true;false;"_";true;false;false;true;false
"3460979";"JGBCA";"0020289";"G";"31914-2303";"O";"Pregabaline Krka harde caps. 100x 300mg";"_";"00011";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4 b";66.8400;"_";"_";"_";"_";"harde caps.";14.8000;14.8000;9.8000;"26435";"pregabaline oraal 300 mg [no switch: nauwe TT marge]";false;true;"_";true;false;false;true;false
"3461282";"MGA";"0013227";"G";"33795-1818";"O";"Imatinib Teva filmomh. tabl. (deelb.) 120x 100mg";"_";"00007";"_";120;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";1004.8600;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";0.0000;0.0000;0.0000;"16535";"imatinib oraal 100 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"3461290";"MGA";"0013227";"G";"33795-1818";"O";"Imatinib Teva filmomh. tabl. (deelb.) 30x 400mg";"_";"00007";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";983.9000;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";0.0000;0.0000;0.0000;"16543";"imatinib oraal 400 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"3463296";"JDB";"0026179";"_";"33704-1727";"O";"Intuniv tabl. verl. afgifte 28x 4mg";"_";"00044";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";101.6100;"_";"_";"_";"_";"tabl. verl. afgifte";362.8900;101.6100;101.6100;"36962";"guanfacine oraal (gereg. afgifte) 4 mg";true;false;"_";false;false;false;true;false
"0074757";"OCA";"0014373";"_";"22616-1933";"O";"R Calm cut. emuls. 90g 20mg/1g";"_";"00048";"_";1;"x";90.0000;"g";"_";"_";0.0000;"_";"_";"_";"_";"_";9.7500;"_";"_";"_";"_";"cut. emuls.";10.8300;9.7500;9.7500;"9191";"difenhydramine hydrochloride emulsie cutaan 20 mg / 1 g [no switch: lokaal]";false;false;"_";false;false;false;true;false
"3463304";"JDB";"0026179";"_";"33704-1727";"O";"Intuniv tabl. verl. afgifte 28x 3mg";"_";"00044";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";87.0700;"_";"_";"_";"_";"tabl. verl. afgifte";310.9600;87.0700;87.0700;"36954";"guanfacine oraal (gereg. afgifte) 3 mg";true;false;"_";false;false;false;true;false
"2732774";"JCAAF";"0008219";"B";"24356-1529";"O";"Serlain (PIP) omh. tabl. (deelb.) 60x 50mg";"_";"00100";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";17.4600;"_";"parallelinvoer";"_";"_";"omh. tabl. (deelb.)";7.4700;4.4800;2.6900;"28613";"sertraline oraal 50 mg";false;false;"_";false;false;false;true;false
"3466992";"AGBE";"0001040";"G";"34025-1636";"O";"Olmesartan Sandoz filmomh. tabl. 28x 10mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.7900;"_";"_";"_";"_";"filmomh. tabl.";11.5000;3.2200;1.9300;"23663";"olmesartan oraal 10 mg";false;true;"_";true;false;false;true;false
"3467008";"AGBE";"0001040";"G";"34025-1636";"O";"Olmesartan Sandoz filmomh. tabl. 28x 20mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.7900;"_";"_";"_";"_";"filmomh. tabl.";11.5000;3.2200;1.9300;"23713";"olmesartan oraal 20 mg";false;true;"_";true;false;false;true;false
"3467024";"AGBE";"0001040";"G";"34025-1636";"O";"Olmesartan Sandoz filmomh. tabl. 28x 40mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.7900;"_";"_";"_";"_";"filmomh. tabl.";11.5000;3.2200;1.9300;"23804";"olmesartan oraal 40 mg";false;true;"_";true;false;false;true;false
"3477809";"HCBB";"0017954";"G";"33803-2303";"U";"Tramadol/Paracetamol Krka 37,5/325 filmomh. tabl. 60x";"_";"00009";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c";13.0200;"_";"_";"_";"_";"filmomh. tabl.";9.8300;5.9000;5.9000;"31203";"tramadol + paracetamol oraal 37,5 mg + 325 mg";false;true;"_";true;false;false;true;false
"3478997";"DAEA";"0003780";"B";"13268-455";"U";"Inuvair 100/6 inhalatiepdr. Nexthaler 3x120dos.";"_";"00207";"_";3;"x";120.0000;"dos.";"_";"_";0.0000;"_";"_";"_";"R";"b2";107.6200;"_";"_";onderhoudsbehandeling van astma (100/6 en 200/6) en van ernstig tot zeer ernstig COPD (100/6): 2 x p.d. 1 à 2 doses;"_";"inhalatiepdr. Nexthaler";3.3100;11.9000;7.9000;"13797";"formoterol + beclometason inhalatie 6 µg + 100 µg / 1 dos. [no switch: inhalatie]";false;false;"_";true;false;false;true;false
"3479029";"AGBE";"0001040";"G";"34025-1636";"O";"Olmesartan Sandoz filmomh. tabl. 98x 10mg";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";32.1900;"_";"_";"_";"_";"filmomh. tabl.";8.8100;8.6300;5.1400;"23663";"olmesartan oraal 10 mg";false;true;"_";true;false;false;true;false
"3479037";"KDEJ";"0026161";"_";"33720-794";"U";"Epclusa 400/100 filmomh. tabl. 28x";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"36988";"sofosbuvir + velpatasvir oraal 400 mg + 100 mg";true;false;"_";false;false;false;true;false
"3479045";"LDAAI";"0012526";"G";"33894-612";"O";"Rupatadine EG tabl. 100x 10mg";"_";"00002";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"cs";18.3300;"_";"_";"_";"_";"tabl.";11.4800;11.4800;11.4800;"28167";"rupatadine oraal 10 mg";false;true;"_";true;false;false;true;false
"3480076";"MGA";"0013227";"G";"34082-1636";"O";"Imatinib Sandoz filmomh. tabl. (deelb.) 120x 100mg";"_";"00007";"_";120;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";1004.8600;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";0.0000;0.0000;0.0000;"16535";"imatinib oraal 100 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"2732790";"CAABD";"0002584";"B";"20735-1529";"O";"Pantomed (PIP) maagsapresist. tabl. 100x 20mg";"_";"00103";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";19.5100;"_";"parallelinvoer";"_";"_";"maagsapresist. tabl.";5.1900;5.1900;3.1100;"24646";"pantoprazol oraal 20 mg";false;false;"_";false;false;false;true;false
"3480084";"MGA";"0013227";"G";"34082-1636";"O";"Imatinib Sandoz filmomh. tabl. (deelb.) 30x 400mg";"_";"00007";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";983.9000;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";0.0000;0.0000;0.0000;"16543";"imatinib oraal 400 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"3482361";"GCAB";"0019430";"_";"32243-2303";"O";"Vizarsin orodisp. tabl. 24x 100mg";"_";"00227";"_";24;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";49.4200;"_";"_";"_";"_";"orodisp. tabl.";205.9200;49.4200;49.4200;"28647";"sildenafil oraal 100 mg";false;false;"_";false;false;false;true;false
"3483161";"BAABA";"0001875";"G";"34033-2303";"O";"Clopidogrel Krka filmomh. tabl. 28x 75mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";7.8500;"_";"_";"_";"_";"filmomh. tabl.";4.1800;1.1700;0.7000;"7328";"clopidogrel oraal 75 mg";false;true;"_";true;false;false;true;false
"3483187";"BAABA";"0001875";"G";"34033-2303";"O";"Clopidogrel Krka filmomh. tabl. 100x 75mg";"_";"00009";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";16.6200;"_";"_";"_";"_";"filmomh. tabl.";4.1900;4.1900;2.5200;"7328";"clopidogrel oraal 75 mg";false;true;"_";true;false;false;true;false
"3484078";"HCBB";"0017954";"G";"33803-2303";"U";"Tramadol/Paracetamol Krka 37,5/325 filmomh. tabl. 90x";"_";"00009";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c";14.8700;"_";"_";"_";"_";"filmomh. tabl.";7.9800;7.1800;7.1800;"31203";"tramadol + paracetamol oraal 37,5 mg + 325 mg";false;true;"_";true;false;false;true;false
"3484086";"AGAH";"0000976";"G";"33852-2303";"O";"Ramipril Krka tabl. (deelb.) 28x 2,5mg";"_";"00010";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";8.6300;"_";"_";"_";"_";"tabl. (deelb.)";5.1400;1.4400;0.8600;"27185";"ramipril oraal 2,5 mg";false;true;"_";true;false;false;true;false
"3484094";"AGAH";"0000976";"G";"33852-2303";"O";"Ramipril Krka tabl. (deelb.) 28x 5mg";"_";"00010";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";11.8400;"_";"_";"_";"_";"tabl. (deelb.)";9.1100;2.5500;1.5300;"27201";"ramipril oraal 5 mg";false;true;"_";true;false;false;true;false
"3484268";"MGA";"0013227";"G";"33779-612";"O";"Imatinib EG filmomh. tabl. (deelb.) 120x 100mg";"_";"00007";"_";120;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";1004.2000;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";0.0000;0.0000;0.0000;"16535";"imatinib oraal 100 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"3484276";"MGA";"0013227";"G";"33779-612";"O";"Imatinib EG filmomh. tabl. 30x 400mg";"_";"00009";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";983.2600;"_";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"16543";"imatinib oraal 400 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"3484284";"JCBBA";"0008086";"G";"31864-612";"O";"Duloxetine EG harde maagsapresist. caps. 98x 30mg";"_";"00058";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";33.6400;"_";"_";"_";"_";"harde maagsapresist. caps.";9.1600;8.9800;5.3400;"10017";"duloxetine oraal 30 mg";false;true;"_";true;false;false;true;false
"0017913";"JFEA";"0020123";"B";"729-1735";"O";"Akineton tabl. (deelb.) 20x 2mg";"_";"00010";"_";20;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";5.6700;"_";"_";"_";"_";"tabl. (deelb.)";1.6500;0.3300;0.2000;"3806";"biperideen oraal 2 mg";false;false;"_";true;false;false;true;false
"0050583";"AFBA";"0000844";"B";"13656-2386";"O";"Isoptine filmomh. tabl. 50x 80mg";"_";"00009";"_";50;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";7.3200;"_";"de ampullen i.v. zijn uit de markt genomen";"_";"_";"filmomh. tabl.";1.9800;0.9900;0.5900;"32102";"verapamil oraal 80 mg";false;false;"_";true;false;false;true;false
"3485844";"AGBE";"0001040";"G";"34009-612";"O";"Olmesartan EG filmomh. tabl. 28x 20mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.7900;"_";"_";"_";"_";"filmomh. tabl.";11.5000;3.2200;1.9300;"23713";"olmesartan oraal 20 mg";false;true;"_";true;false;false;true;false
"3487485";"AGBE";"0001040";"G";"34009-612";"O";"Olmesartan EG filmomh. tabl. 28x 10mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.7900;"_";"_";"_";"_";"filmomh. tabl.";11.5000;3.2200;1.9300;"23663";"olmesartan oraal 10 mg";false;true;"_";true;false;false;true;false
"3487766";"AGBE";"0001040";"G";"34009-612";"O";"Olmesartan EG filmomh. tabl. 98x 20mg";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";32.1900;"_";"_";"_";"_";"filmomh. tabl.";8.8100;8.6300;5.1400;"23713";"olmesartan oraal 20 mg";false;true;"_";true;false;false;true;false
"3488129";"AGBE";"0001040";"G";"34009-612";"O";"Olmesartan EG filmomh. tabl. 28x 40mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.7900;"_";"_";"_";"_";"filmomh. tabl.";11.5000;3.2200;1.9300;"23804";"olmesartan oraal 40 mg";false;true;"_";true;false;false;true;false
"3488376";"AGBE";"0001040";"G";"34009-612";"O";"Olmesartan EG filmomh. tabl. 98x 40mg";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";32.1900;"_";"_";"_";"_";"filmomh. tabl.";8.8100;8.6300;5.1400;"23804";"olmesartan oraal 40 mg";false;true;"_";true;false;false;true;false
"3491123";"MEBB";"0013177";"_";"7955-2485";"O";"Docetaxel AB inf. oploss. (conc.) i.v. [flac.] 1x 160mg/8ml";"_";"00016";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"9639";"docetaxel infusie 160 mg / 8 ml [no switch: onco]";false;false;"_";false;false;false;true;false
"3491206";"PEDA";"0018507";"G";"34215-1636";"O";"Bimatoprost Sandoz ocul. druppels oploss. 3x3ml 0,1mg/1ml";"_";"00078";"_";3;"x";3.0000;"ml";"_";"_";0.0000;"_";"_";"_";"R";"b";18.7600;"_";"bevat benzalkonium chloride";"_";"_";"ocul. druppels oploss.";54.7800;4.9300;2.9600;"3772";"bimatoprost druppels oculair 0,1 mg / 1 ml [no switch: lokaal]";false;true;"_";true;false;false;true;false
"0126334";"FFAA";"0005942";"B";"21980-299";"O";"Primolut-Nor tabl. (deelb.) 30x 10mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";8.2200;"_";"_";5 à 10 mg p.d. in 1 dosis;"_";"tabl. (deelb.)";4.3000;1.2900;0.7800;"23317";"norethisteron oraal 10 mg";false;false;"_";true;false;false;true;false
"0475111";"AFBA";"0000844";"B";"13656-2386";"O";"Isoptine filmomh. tabl. 50x 40mg";"_";"00009";"_";50;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";6.2900;"_";"de ampullen i.v. zijn uit de markt genomen";"_";"_";"filmomh. tabl.";1.1400;0.5700;0.3400;"32094";"verapamil oraal 40 mg";false;false;"_";true;false;false;true;false
