"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"1554583";"01847";"1";"QCBBE";"0015891";"18424-943";"Nasasinutab nas. spray oploss. 10ml 1mg/1ml";0;"nas. spray oploss.";1;"xylometazoline hydrochloride";;;1.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1360429";"00747";"1";"MBCE";"0012823";"10868-1446";"Fluroblastine inj./inf. oploss. i.v. [flac.] 1x 1g/20ml";0;"inj./inf. oploss. i.v. [flac.]";1;"fluorouracil";;;1.0000;"g";"/";20.0000;"ml";0.0000;;true;false
"1361161";"00888";"1";"IABAA";"0007054";"12765-1818";"Ibuprofen Teva transderm. lok. gel 50g 50mg/1g";0;"transderm. lok. gel";1;"ibuprofen";;;50.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"1361542";"00138";"1";"ALAA";"0001552";"15396-1446";"Lipitor filmomh. tabl. 84x 20mg";0;"filmomh. tabl.";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"1361534";"00138";"1";"ALAA";"0001552";"15396-1446";"Lipitor filmomh. tabl. 28x 20mg";0;"filmomh. tabl.";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"1722487";"01302";"1";"KAEE";"0010215";"19695-1636";"Ofloxacine Sandoz filmomh. tabl. (deelb.) 10x 400mg";0;"filmomh. tabl. (deelb.)";1;"ofloxacine";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"0025817";"00245";"1";"DBBBA";"0004036";"3392-372";"Bisolvon verneveloploss. [druppelfl.] 100ml 2mg/1ml";0;"verneveloploss. [druppelfl.]";1;"broomhexine hydrochloride";;;2.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0025825";"00225";"1";"MCBA";"0013003";"3467-2097";"Bleomycine inj./inf. oploss. (pdr.) [flac.] 1x 15000IE";0;"inj./inf. oploss. (pdr.) i.m./i.v./s.c./i.arter./i.perit./i.pleur./i.tumor. [flac.]";1;"bleomycine sulfaat";;;15000.0000;"IE";;0.0000;;0.0000;;true;false
"1722495";"01302";"1";"KAEE";"0010215";"19695-1636";"Ofloxacine Sandoz filmomh. tabl. (deelb.) 20x 400mg";0;"filmomh. tabl. (deelb.)";1;"ofloxacine";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"1080886";"00182";"1";"OAAA";"0013862";"4622-1602";"Cedium Benzalkonium cut. spray oploss. 50ml 1mg/1ml";0;"cut. spray oploss.";1;"benzalkonium chloride";;;1.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0127233";"00955";"1";"OAAP";"0013946";"25239-679";"Sterillium 450/300/2 cut. oploss. (alc.) 5l";0;"cut. oploss. (alc.)";1;"isopropanol";;;450.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"0127233";"01475";"1";"OAAP";"0013946";"25239-679";"Sterillium 450/300/2 cut. oploss. (alc.) 5l";0;"cut. oploss. (alc.)";2;"propanol";;;300.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"0127233";"01098";"1";"OAAP";"0013946";"25239-679";"Sterillium 450/300/2 cut. oploss. (alc.) 5l";0;"cut. oploss. (alc.)";3;"mecetronium ethylsulfaat";;;2.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"3246170";"01069";"1";"JAAO";"0007625";"16782-216";"Metatop tabl. (deelb.) 20x 2mg";0;"tabl. (deelb.)";1;"lormetazepam";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"1406107";"01069";"1";"JAAO";"0007625";"16782-216";"Metatop tabl. (deelb.) 30x 2mg";0;"tabl. (deelb.)";1;"lormetazepam";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"1366657";"01142";"1";"HBCA";"0006486";"19315-2097";"Novalgine druppels oploss. 20ml 500mg/1ml";0;"druppels oploss.";1;"metamizol natrium";;;500.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1372085";"01564";"1";"JFBD";"0008581";"23143-828";"Requip filmomh. tabl. 84x 2mg";0;"filmomh. tabl.";1;"ropinirol";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"1372077";"01564";"1";"JFBD";"0008581";"23143-828";"Requip filmomh. tabl. 84x 1mg";0;"filmomh. tabl.";1;"ropinirol";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"1723816";"00101";"1";"KAAACC";"0009548";"2568-1529";"Augmentin (PIP) 500/125 filmomh. tabl. (deelb.) 16x";0;"filmomh. tabl. (deelb.)";1;"amoxicilline";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"1723816";"00393";"1";"KAAACC";"0009548";"2568-1529";"Augmentin (PIP) 500/125 filmomh. tabl. (deelb.) 16x";0;"filmomh. tabl. (deelb.)";2;"clavulaanzuur";;;125.0000;"mg";;0.0000;;0.0000;;true;false
"1372093";"01564";"1";"JFBD";"0008581";"23143-828";"Requip filmomh. tabl. 84x 5mg";0;"filmomh. tabl.";1;"ropinirol";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"1370774";"00552";"1";"JKAA";"0009373";"1990-1446";"Aricept filmomh. tabl. 28x 10mg";0;"filmomh. tabl.";1;"donepezil hydrochloride";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"0025916";"01335";"1";"PFA";"0015495";"20446-273";"Oxybuprocaine hydrochloride Minims ocul. druppels oploss. (unidose) 20x 2mg/0,5ml";0;"ocul. druppels oploss. (unidose) [zonder bew.]";1;"oxybuprocaïne hydrochloride";;;2.0000;"mg";"/";0.5000;"ml";0.0000;;true;false
"1373372";"00134";"1";"AEB";"0000596";"2352-1818";"Atenolol Teva tabl. (deelb.) 60x 100mg";0;"tabl. (deelb.)";1;"atenolol";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2767424";"01685";"1";"MADD";"0017111";"26294-1818";"Temozolomide Teva harde caps. 5x 180mg";0;"harde caps.";1;"temozolomide";;;180.0000;"mg";;0.0000;;0.0000;;true;false
"2638591";"00512";"1";"IABAA";"0007054";"29231-1529";"Voltaren (PIP) transderm. lok. gel Emulgel 50g 10mg/1g";0;"transderm. lok. gel Emulgel";1;"diclofenac natrium (onder de vorm van diethylaminediclofenac)";;;10.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"0101832";"00541";"1";"JEAB";"0025171";"1800-2097";"Antabuse tabl. (deelb. in 4) 50x 400mg";0;"tabl. (deelb. in 4)";1;"disulfiram";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"1375112";"01010";"1";"EEEA";"0017699";"24877-927";"Somatuline inj. susp. verl. afgifte (pdr.+solv.) i.m. P.R. [flac.+amp.] 1x 30mg";0;"inj. susp. verl. afgifte (pdr. + solv.) i.m. P.R. [flac. + amp.]";1;"lanreotide";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"1424878";"01317";"1";"CDBB";"0002931";"30130-1347";"Zofran zetpil 5x 16mg";0;"zetpil";1;"ondansetron";;;16.0000;"mg";;0.0000;;0.0000;;true;false
"1378793";"00676";"1";"BBAC";"0013474";"12088-513";"Haemate P inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 500IE+1200IE";0;"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";1;"factor VIII";;;500.0000;"IE";;0.0000;;0.0000;;true;false
"1378793";"00677";"1";"BBAC";"0013474";"12088-513";"Haemate P inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 500IE+1200IE";0;"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";2;"factor von Willebrand";;;1200.0000;"IE";;0.0000;;0.0000;;true;false
"1378785";"00676";"1";"BBAC";"0013474";"12088-513";"Haemate P inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1000IE+2400IE";0;"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";1;"factor VIII";;;1000.0000;"IE";;0.0000;;0.0000;;true;false
"1378785";"00677";"1";"BBAC";"0013474";"12088-513";"Haemate P inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1000IE+2400IE";0;"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";2;"factor von Willebrand";;;2400.0000;"IE";;0.0000;;0.0000;;true;false
"0027771";"00262";"1";"CBB";"0002683";"3905-372";"Buscopan inj. oploss. [amp.] 6x 20mg/1ml";0;"inj. oploss. i.m./i.v./s.c. [amp.]";1;"butylhyoscine bromide";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0028118";"00626";"1";"JIACA";"0009274";"4010-182";"Cafergot 1/100 tabl. (deelb.) 100x";0;"tabl. (deelb.)";1;"ergotamine tartraat";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"0028118";"00432";"1";"JIACA";"0009274";"4010-182";"Cafergot 1/100 tabl. (deelb.) 100x";0;"tabl. (deelb.)";2;"coffeïne";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2767507";"01397";"1";"AGAG";"0000950";"6619-885";"Coversyl (Impexeco) filmomh. tabl. 90x 10mg";0;"filmomh. tabl.";1;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2767499";"01397";"1";"AGAG";"0000950";"6619-885";"Coversyl (Impexeco) filmomh. tabl. 60x 10mg";0;"filmomh. tabl.";1;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"0029447";"01261";"1";"NBDA";"0013508";"27821-1552";"Ucemine PP tabl. 50x 100mg";0;"tabl.";1;"nicotinamide";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"1750421";"00694";"1";"ALBC";"0001636";"10132-1289";"Fenofibrate Mylan harde caps. 90x 200mg";0;"harde caps.";1;"fenofibraat (gemicroniseerd)";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"0029249";"00977";"1";"NADA";"0016832";"5181-1164";"Chloropotassuril oploss. (unidose) 10x 1g/10ml";0;"oploss. (unidose)";1;"kalium chloride";;;1.0000;"g";"/";10.0000;"ml";0.0000;;true;false
"0198036";"00789";"1";"ADABB";"0000463";"14621-2097";"Lasix harde caps. verl. afgifte P 30x 30mg";0;"harde caps. verl. afgifte P";1;"furosemide";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"1390343";"01605";"1";"JCAAF";"0008219";"24356-1446";"Serlain omh. tabl. (deelb.) 30x 50mg";0;"omh. tabl. (deelb.)";1;"sertraline";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2408920";"01990";"1";"OMEA";"0014811";"1065-1750";"Allevyn verband Adhesive 10x (12,5x22,5cm)";0;"verband Adhesive";1;"geen actieve ingrediënten";"12,5 x 22,5 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1389519";"00456";"1";"MBCC";"0012849";"6890-844";"Cytarabine Hospira inj./inf. oploss. Onco-Tain [flac.] 1x 1g/10ml";0;"inj./inf. oploss. i.m./i.v./s.c./i.thec. Onco-Tain [flac.]";1;"cytarabine";;;1.0000;"g";"/";10.0000;"ml";0.0000;;true;false
"2675775";"01056";"1";"AGAF";"0000943";"15420-1529";"Lisinopril EG (PIP) tabl. (deelb. in 4) 98x 20mg";0;"tabl. (deelb. in 4)";1;"lisinopril";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"0029546";"00412";"1";"AABA";"0000067";"4580-372";"Catapressan inj./inf. oploss. [amp.] 5x 0,15mg/1ml";0;"inj./inf. oploss. i.m./i.v. [amp.]";1;"clonidine hydrochloride";;;0.1500;"mg";"/";1.0000;"ml";0.0000;;true;false
"1759711";"01990";"1";"OMEA";"0014811";"21295-2279";"Permafoam verband 3x (10x10cm)";0;"verband";1;"geen actieve ingrediënten";"10 x 10 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1759752";"01990";"1";"OMEA";"0014811";"21295-2279";"Permafoam verband 10x (10x10cm)";0;"verband";1;"geen actieve ingrediënten";"10 x 10 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1391721";"01208";"1";"HCAF";"0006585";"17962-1271";"MS Contin tabl. verl. afgifte 30x 10mg";0;"tabl. verl. afgifte";1;"morfine sulfaat";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"1391739";"01208";"1";"HCAF";"0006585";"17962-1271";"MS Contin tabl. verl. afgifte 30x 30mg";0;"tabl. verl. afgifte";1;"morfine sulfaat";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"1391747";"01208";"1";"HCAF";"0006585";"17962-1271";"MS Contin tabl. verl. afgifte 30x 60mg";0;"tabl. verl. afgifte";1;"morfine sulfaat";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"0029694";"00182";"1";"OAAA";"0013862";"4622-1602";"Cedium Benzalkonium cut. oploss. 30ml 1mg/1ml";0;"cut. oploss.";1;"benzalkonium chloride";;;1.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0105692";"00196";"1";"EDBA";"0004911";"4879-1263";"Celestone druppels oploss. 30ml 0,5mg/1ml";0;"druppels oploss.";1;"betamethason";;;0.5000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0029686";"00957";"1";"ABAAA";"0000232";"4648-1800";"Cedocard tabl. (deelb.) 100x 20mg";0;"tabl. (deelb.)";1;"isosorbide dinitraat";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2445385";"00702";"1";"HCAB";"0006601";"10207-1636";"Fentanyl Sandoz transderm. pleister Matrix 5x 50µg/1u";0;"transderm. pleister Matrix";1;"fentanyl";;;50.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"1395771";"00964";"1";"SAACA";"0016246";"29520-836";"Xenetix 350 inj. oploss. [flac.] 150ml 768mg/1ml";0;"inj. oploss. i.v./i.arter./i.card. [flac.]";1;"jobitridol";;;768.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1395631";"00511";"1";"IAAAB";"0006809";"7617-612";"Diclofenac EG inj./inf. oploss. [amp.] 6x 75mg/3ml";0;"inj./inf. oploss. i.m./i.v. [amp.]";1;"diclofenac natrium";;;75.0000;"mg";"/";3.0000;"ml";0.0000;;true;false
"0029710";"00957";"1";"ABAAA";"0000232";"4648-1800";"Cedocard tabl. (deelb.) 60x 5mg";0;"or./subling. tabl. (deelb.)";1;"isosorbide dinitraat";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"1399666";"00327";"1";"LDAAB";"0012369";"30510-1909";"Zyrtec filmomh. tabl. (deelb.) 7x 10mg";0;"filmomh. tabl. (deelb.)";1;"cetirizine dihydrochloride";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"1395680";"01208";"1";"HCAF";"0006585";"17780-1818";"Morphine Teva tabl. verl. afgifte 30x 100mg";0;"tabl. verl. afgifte";1;"morfine sulfaat";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"1404979";"01208";"1";"HCAE";"0006577";"20164-1321";"Oramorph oploss. (unidose) 30x5ml 30mg/5ml";0;"oploss. (unidose)";1;"morfine sulfaat";;;30.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"1404961";"01208";"1";"HCAE";"0006577";"20164-1321";"Oramorph oploss. (unidose) 30x5ml 10mg/5ml";0;"oploss. (unidose)";1;"morfine sulfaat";;;10.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"1404938";"01208";"1";"HCAE";"0006577";"20164-1321";"Oramorph oploss. 100ml 2mg/1ml";0;"oploss.";1;"morfine sulfaat";;;2.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1404920";"00946";"1";"DACA";"0020602";"6361-372";"Combivent 0,5/2,5 verneveloploss. (unidose) 20x2,5ml";0;"verneveloploss. (unidose)";1;"ipratropium bromide";;;0.5000;"mg";"/";2.5000;"ml";0.0000;;true;false
"1404920";"01581";"1";"DACA";"0020602";"6361-372";"Combivent 0,5/2,5 verneveloploss. (unidose) 20x2,5ml";0;"verneveloploss. (unidose)";2;"salbutamol";;;2.5000;"mg";"/";2.5000;"ml";0.0000;;true;false
"1540640";"01505";"1";"JBDF";"0007963";"24364-257";"Seroquel filmomh. tabl. 6x 25mg";0;"filmomh. tabl.";1;"quetiapine";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"1418524";"01205";"1";"DAFA";"0003806";"24679-1263";"Singulair kauwtabl. 28x 5mg";0;"kauwtabl.";1;"montelukast";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"1074087";"01187";"1";"KACC";"0009936";"17251-1453";"Mino-50 filmomh. tabl. 42x 50mg";0;"filmomh. tabl.";1;"minocycline";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"1406321";"01096";"1";"CBC";"0002691";"8573-2386";"Duspatalin harde caps. verl. afgifte Retard 60x 200mg";0;"harde caps. verl. afgifte Retard";1;"mebeverine hydrochloride";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"0449967";"00888";"1";"IAABB";"0006866";"12708-1487";"Ibumed tabl. 24x 200mg";0;"tabl.";1;"ibuprofen";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"1689454";"00288";"1";"JGBAA";"0008821";"4358-1289";"Carbamazepine Mylan tabl. verl. afgifte (deelb.) Retard 50x 400mg";0;"tabl. verl. afgifte (deelb.) Retard";1;"carbamazepine";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"3215902";"01068";"1";"JAAN";"0007617";"15792-216";"Lorazetop tabl. 60x 2,5mg";0;"tabl.";1;"lorazepam";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"0389510";"00292";"1";"PGA";"0015511";"14332-273";"Lacrinorm ocul. gel 10g 2mg/1g";0;"ocul. gel";1;"carbomeer";;;2.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"1206440";"01356";"1";"CAABD";"0002584";"20826-1800";"Pantozol maagsapresist. tabl. 28x 40mg";0;"maagsapresist. tabl.";1;"pantoprazol";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"2991149";"00138";"1";"ALAA";"0001552";"27094-1529";"Totalip (PIP) filmomh. tabl. 100x 10mg";0;"filmomh. tabl.";1;"atorvastatine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2179604";"01363";"1";"HBAA";"0006437";"20925-1818";"Paracetamol Teva disp. tabl. (deelb.) 30x 500mg";0;"disp. tabl. (deelb.)";1;"paracetamol";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2713279";"01363";"1";"HBAA";"0006437";"20925-1818";"Paracetamol Teva disp. tabl. (deelb.) 100x 500mg";0;"disp. tabl. (deelb.)";1;"paracetamol";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"0247676";"01441";"1";"OAAM";"0013847";"13300-1602";"Iodex cut. oploss. Dermaal 30ml 100mg/1ml";0;"cut. oploss. Dermaal";1;"povidon-jood";;;100.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3215894";"01068";"1";"JAAN";"0007617";"15792-216";"Lorazetop tabl. 60x 1mg";0;"tabl.";1;"lorazepam";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"0173294";"00831";"1";"CEGA";"0003251";"11890-1016";"Glycerine Zetkaarsjes Lambo zetpil Zuigel. 10x 0,65g";0;"zetpil Zuigel.";1;"glycerol";;;0.6500;"g";;0.0000;;0.0000;;true;false
"0173336";"00831";"1";"CEGA";"0003251";"11890-1016";"Glycerine Zetkaarsjes Lambo zetpil Kind 10x 1,3g";0;"zetpil Kind";1;"glycerol";;;1.3000;"g";;0.0000;;0.0000;;true;false
"0173393";"00831";"1";"CEGA";"0003251";"11890-1016";"Glycerine Zetkaarsjes Lambo zetpil Volw. 10x 2,4g";0;"zetpil Volw.";1;"glycerol";;;2.4000;"g";;0.0000;;0.0000;;true;false
"1410471";"00538";"1";"BAACA";"0001917";"7872-612";"Dipyridamole EG filmomh. tabl. (deelb.) 60x 150mg";0;"filmomh. tabl. (deelb.)";1;"dipyridamol";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"1406453";"00852";"1";"BABAAA";"0002006";"12229-1040";"Heparine Leo inj./inf. oploss. i.v. [flac.] 10x10ml 100IE/1ml";0;"inj./inf. oploss. i.v. [flac.]";1;"heparine natrium";;;100.0000;"IE";"/";1.0000;"ml";0.0000;;true;false
"1412543";"01440";"1";"PGA";"0015511";"19646-125";"Oculotect ocul. druppels oploss. 10ml 50mg/1ml";0;"ocul. druppels oploss.";1;"povidon";;;50.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1411727";"01629";"1";"CEGA";"0003251";"17038-943";"Microlax 625/90/9 rect. oploss. 4x5ml";0;"rect. oploss.";1;"sorbitol";;;625.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1411727";"00388";"1";"CEGA";"0003251";"17038-943";"Microlax 625/90/9 rect. oploss. 4x5ml";0;"rect. oploss.";2;"citraat natrium";;;90.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1411727";"01018";"1";"CEGA";"0003251";"17038-943";"Microlax 625/90/9 rect. oploss. 4x5ml";0;"rect. oploss.";3;"laurylsulfoacetaat natrium";;;9.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2321016";"01238";"1";"IAABD";"0006882";"18366-612";"Naproxene EG filmomh. tabl. (deelb.) Forte 60x 550mg";0;"filmomh. tabl. (deelb.) Forte";1;"naproxen natrium";;;550.0000;"mg";;0.0000;;0.0000;;true;false
"1414309";"00249";"1";"ADABA";"0000455";"3897-1040";"Burinex tabl. (deelb.) 30x 1mg";0;"tabl. (deelb.)";1;"bumetanide";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"1414333";"00888";"1";"IAABB";"0006866";"12724-612";"Ibuprofen EG omh. tabl. 30x 600mg";0;"omh. tabl.";1;"ibuprofen";;;600.0000;"mg";;0.0000;;0.0000;;true;false
"1414408";"01522";"1";"CAAAB";"0002535";"22707-612";"Ranitidine EG filmomh. tabl. (deelb.) 28x 300mg";0;"filmomh. tabl. (deelb.)";1;"ranitidine";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"1412568";"01440";"1";"PGA";"0015511";"19646-125";"Oculotect ocul. druppels oploss. (unidose) 20x 20mg/0,4ml";0;"ocul. druppels oploss. (unidose) [zonder bew.]";1;"povidon";;;20.0000;"mg";"/";0.4000;"ml";0.0000;;true;false
"1578137";"01529";"1";"EADA";"0017566";"19398-1354";"NovoNorm tabl. 120x 0,5mg";0;"tabl.";1;"repaglinide";;;0.5000;"mg";;0.0000;;0.0000;;true;false
"2320430";"01238";"1";"IAABD";"0006882";"18366-612";"Naproxene EG filmomh. tabl. (deelb.) Forte 30x 550mg";0;"filmomh. tabl. (deelb.) Forte";1;"naproxen natrium";;;550.0000;"mg";;0.0000;;0.0000;;true;false
"1688464";"01990";"1";"OMDA";"0014795";"25544-2295";"Suprasorb G gel 10x20g";0;"gel";1;"geen actieve ingrediënten";;;0.0000;;;0.0000;;0.0000;;true;false
"1466499";"00607";"1";"AIAD";"0001396";"9217-1115";"Epipen inj. oploss. i.m. [voorgev. pen] 1x 0,3mg/0,3ml";0;"inj. oploss. i.m. [voorgev. pen]";1;"epinefrine";;;0.3000;"mg";"/";0.3000;"ml";0.0000;;true;false
"1414499";"01743";"1";"BABABD";"0002055";"13128-1040";"Innohep inj. oploss. s.c. [voorgev. spuit] 10x 2500IE anti-Xa/0,25ml";0;"inj. oploss. s.c. [voorgev. spuit]";1;"tinzaparine natrium";;;2500.0000;"IE anti-Xa";"/";0.2500;"ml";0.0000;;true;false
"2955136";"00419";"1";"BAABA";"0001875";"21592-1529";"Plavix (PIP) filmomh. tabl. 84x 75mg";0;"filmomh. tabl.";1;"clopidogrel";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"1378280";"01005";"1";"KDCAAG";"0020198";"6379-1966";"Combivir 150/300 filmomh. tabl. (deelb.) 60x";0;"filmomh. tabl. (deelb.)";1;"lamivudine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"1378280";"01851";"1";"KDCAAG";"0020198";"6379-1966";"Combivir 150/300 filmomh. tabl. (deelb.) 60x";0;"filmomh. tabl. (deelb.)";2;"zidovudine";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"1394550";"01443";"1";"JFBC";"0008573";"17343-372";"Mirapexin tabl. (deelb.) 100x 0,7mg";0;"tabl. (deelb.)";1;"pramipexol";;;0.7000;"mg";;0.0000;;0.0000;;true;false
"2747913";"01443";"1";"JFBC";"0008573";"24497-372";"Sifrol tabl. (deelb.) 100x 0,18mg";0;"tabl. (deelb.)";1;"pramipexol";;;0.1800;"mg";;0.0000;;0.0000;;true;false
"2588929";"01319";"1";"TBAA";"0020271";"29538-1529";"Xenical (PIP) harde caps. 84x 120mg";0;"harde caps.";1;"orlistat";;;120.0000;"mg";;0.0000;;0.0000;;true;false
"1578145";"01529";"1";"EADA";"0017566";"19398-1354";"NovoNorm tabl. 120x 1mg";0;"tabl.";1;"repaglinide";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"1414507";"01743";"1";"BABABD";"0002055";"13128-1040";"Innohep inj. oploss. s.c. [voorgev. spuit] 10x 3500IE anti-Xa/0,35ml";0;"inj. oploss. s.c. [voorgev. spuit]";1;"tinzaparine natrium";;;3500.0000;"IE anti-Xa";"/";0.3500;"ml";0.0000;;true;false
"1578152";"01529";"1";"EADA";"0017566";"19398-1354";"NovoNorm tabl. 120x 2mg";0;"tabl.";1;"repaglinide";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"1403286";"01771";"1";"QCBBD";"0015883";"23333-372";"Rhinospray nas. spray oploss. Eucalyptus 10ml 1,18mg/1ml";0;"nas. spray oploss. Eucalyptus";1;"tramazoline hydrochloride";;;1.1800;"mg";"/";1.0000;"ml";0.0000;;true;false
"2986727";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva tabl. 60x 2mg";0;"tabl.";1;"diazepam";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"1488717";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva tabl. (deelb.) 25x 5mg";0;"tabl. (deelb.)";1;"diazepam";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2304681";"01990";"1";"OMBA";"0014753";"26070-2287";"Tegaderm Hydrocolloid verband 5x (10x12cm)";0;"verband [Ovaal]";1;"geen actieve ingrediënten";"10 x 12 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2829018";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva tabl. (deelb.) 60x 5mg";0;"tabl. (deelb.)";1;"diazepam";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2829034";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva tabl. (deelb. in 4) 60x 10mg";0;"tabl. (deelb. in 4)";1;"diazepam";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3215878";"00065";"1";"JAAA";"0007484";"1206-216";"Alpratop tabl. 60x 0,25mg";0;"tabl.";1;"alprazolam";;;0.2500;"mg";;0.0000;;0.0000;;true;false
"2172534";"00684";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 tabl. verl. afgifte 28x";0;"tabl. verl. afgifte";1;"felodipine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2172534";"01519";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 tabl. verl. afgifte 28x";0;"tabl. verl. afgifte";2;"ramipril";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2173391";"00684";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 tabl. verl. afgifte 98x";0;"tabl. verl. afgifte";1;"felodipine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2173391";"01519";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 tabl. verl. afgifte 98x";0;"tabl. verl. afgifte";2;"ramipril";;;5.0000;"mg";;0.0000;;0.0000;;true;false
